TRTID10,state,county,tract,cbsa10,POP70SP1,INCPC70
34039033900,NJ,Union County,Census Tract 339,35620,3094.00003,4695.796
34039034000,NJ,Union County,Census Tract 340,35620,5818.000037,4791.638
34039034100,NJ,Union County,Census Tract 341,35620,4190.999988,5057.651
34039034200,NJ,Union County,Census Tract 342,35620,3666.000015,5316.245
34039034300,NJ,Union County,Census Tract 343,35620,4261.99998,4877.547
34039034400,NJ,Union County,Census Tract 344,35620,5401.999987,4042.223
34039034500,NJ,Union County,Census Tract 345,35620,4664.997103,4348.925
34039034600,NJ,Union County,Census Tract 346,35620,4413.999983,3998.882
34039034700,NJ,Union County,Census Tract 347,35620,3764.999994,4593.27
34039034800,NJ,Union County,Census Tract 348,35620,5388.395754,5450.535
34039034900,NJ,Union County,Census Tract 349,35620,6065.000062,5229.54
34039035000,NJ,Union County,Census Tract 350,35620,3070.000003,4782.846
34039035100,NJ,Union County,Census Tract 351,35620,3322.003039,4298.975
34039035200,NJ,Union County,Census Tract 352,35620,2223.999981,4518.975
34039035300,NJ,Union County,Census Tract 353,35620,5382,4352.592
34039035400,NJ,Union County,Census Tract 354,35620,3051.000028,4244.161
34039035500,NJ,Union County,Census Tract 355,35620,8192.189637,4838.593
34039035600,NJ,Union County,Census Tract 356,35620,4686.465251,5546.885
34039035700,NJ,Union County,Census Tract 357,35620,5768.534783,5101.634
34039035800,NJ,Union County,Census Tract 358,35620,3510.761947,4445.287
34039035900,NJ,Union County,Census Tract 359,35620,2725.00007,4526.278
34039036000,NJ,Union County,Census Tract 360,35620,4233.238129,4376.744
34039036100,NJ,Union County,Census Tract 361,35620,1907.000002,4397.98
34039036200,NJ,Union County,Census Tract 362,35620,8182.81053,5010.243
34039036301,NJ,Union County,Census Tract 363.01,35620,5398.645761,5944.59
34039036302,NJ,Union County,Census Tract 363.02,35620,5076.354566,5944.59
34039036400,NJ,Union County,Census Tract 364,35620,7849.925776,8462.224
34039036500,NJ,Union County,Census Tract 365,35620,5689.000059,10232.67
34039036600,NJ,Union County,Census Tract 366,35620,4678.000019,5548.62
34039036700,NJ,Union County,Census Tract 367,35620,7007.999964,5937.677
34039036800,NJ,Union County,Census Tract 368,35620,8747.999998,8027.063
34039036900,NJ,Union County,Census Tract 369,35620,5775.619992,4437.927
34039037000,NJ,Union County,Census Tract 370,35620,6864.000045,6345.617
34039037100,NJ,Union County,Census Tract 371,35620,5153.379937,6876.642
34039037200,NJ,Union County,Census Tract 372,35620,3694.000047,4560.898
34039037300,NJ,Union County,Census Tract 373,35620,5799.603879,4831.063
34039037400,NJ,Union County,Census Tract 374,35620,5939.999946,5435.277
34039037500,NJ,Union County,Census Tract 375,35620,6333.445513,5653.418
34039037601,NJ,Union County,Census Tract 376.01,35620,5388.632187,7252.357
34039037602,NJ,Union County,Census Tract 376.02,35620,4498.044759,7252.358
34039037700,NJ,Union County,Census Tract 377,35620,5026.999979,10096.78
34039037800,NJ,Union County,Census Tract 378,35620,6260.00009,7788.726
34039037900,NJ,Union County,Census Tract 379,35620,6055.704391,12678.57
34039038000,NJ,Union County,Census Tract 380,35620,5615.618886,4784.981
34039038101,NJ,Union County,Census Tract 381.01,35620,5124.968409,6738.885
34039038102,NJ,Union County,Census Tract 381.02,35620,8834.140543,6738.885
34039038201,NJ,Union County,Census Tract 382.01,35620,7755.562976,7000.099
34039038202,NJ,Union County,Census Tract 382.02,35620,5396.326898,7000.196
34039038300,NJ,Union County,Census Tract 383,35620,7109.074425,7880.346
34039038400,NJ,Union County,Census Tract 384,35620,6611.967527,4927.877
34039038500,NJ,Union County,Census Tract 385,35620,6398.000021,5888.043
34039038601,NJ,Union County,Census Tract 386.01,35620,4686.1166,8180.203
34039038602,NJ,Union County,Census Tract 386.02,35620,4716.497673,8186.475
34039038700,NJ,Union County,Census Tract 387,35620,8780.83756,6453.787
34039038800,NJ,Union County,Census Tract 388,35620,5164.00001,4844.693
34039038900,NJ,Union County,Census Tract 389,35620,5179.743281,4413.564
34039039000,NJ,Union County,Census Tract 390,35620,2752.999985,3944.022
34039039100,NJ,Union County,Census Tract 391,35620,3944.579911,7918.391
34039039200,NJ,Union County,Census Tract 392,35620,4566.99999,5470.689
34039039300,NJ,Union County,Census Tract 393,35620,4163.999992,3636.131
34039039400,NJ,Union County,Census Tract 394,35620,4778.999992,3635.887
34039039500,NJ,Union County,Census Tract 395,35620,6178.999977,3627.763
34039039600,NJ,Union County,Census Tract 396,35620,3968.000004,6363.689
34039039700,NJ,Union County,Census Tract 397,35620,5962.000037,6383.932
34039039800,NJ,Union County,Census Tract 398,35620,4249.800139,3910.834
34039039900,NJ,Union County,Census Tract 399,35620,3345.724533,4953.24
36005000100,NY,Bronx County,Census Tract 1,35620,5298.999985,1078.625
36005000200,NY,Bronx County,Census Tract 2,35620,2299.999999,4034.083
36005000400,NY,Bronx County,Census Tract 4,35620,2558.104537,4552.796
36005001600,NY,Bronx County,Census Tract 16,35620,1370.999999,4181.647
36005001900,NY,Bronx County,Census Tract 19,35620,3287.000057,2908.106
36005002000,NY,Bronx County,Census Tract 20,35620,9227.645737,3326.418
36005002300,NY,Bronx County,Census Tract 23,35620,5232.001312,2675.444
36005002500,NY,Bronx County,Census Tract 25,35620,7417.000138,2442.199
36005002701,NY,Bronx County,Census Tract 27.01,35620,6032.99973,2748.595
36005002702,NY,Bronx County,Census Tract 27.02,35620,8338.000124,2446.854
36005002800,NY,Bronx County,Census Tract 28,35620,4723.999933,4856.963
36005003100,NY,Bronx County,Census Tract 31,35620,2272.000073,2491.009
36005003300,NY,Bronx County,Census Tract 33,35620,8064.99997,2423.542
36005003500,NY,Bronx County,Census Tract 35,35620,3958,2556.877
36005003700,NY,Bronx County,Census Tract 37,35620,346,2465.761
36005003800,NY,Bronx County,Census Tract 38,35620,1013.354111,3665.052
36005003900,NY,Bronx County,Census Tract 39,35620,13106.99977,3286.779
36005004001,NY,Bronx County,Census Tract 40.01,35620,1453.999995,3963.132
36005004100,NY,Bronx County,Census Tract 41,35620,6138.999989,3291.956
36005004200,NY,Bronx County,Census Tract 42,35620,9040.884312,3608.327
36005004300,NY,Bronx County,Census Tract 43,35620,7276,2240.351
36005004400,NY,Bronx County,Census Tract 44,35620,5867.000038,2604.096
36005004600,NY,Bronx County,Census Tract 46,35620,1716.115544,3602.409
36005004800,NY,Bronx County,Census Tract 48,35620,3792.000078,3802.502
36005005001,NY,Bronx County,Census Tract 50.01,35620,4311.333792,3631.474
36005005002,NY,Bronx County,Census Tract 50.02,35620,5194.666208,3631.474
36005005100,NY,Bronx County,Census Tract 51,35620,8297.432265,2550.78
36005005200,NY,Bronx County,Census Tract 52,35620,2436.999964,3208.162
36005005400,NY,Bronx County,Census Tract 54,35620,5656.000026,3663.353
36005005600,NY,Bronx County,Census Tract 56,35620,2159.00004,3270.029
36005005902,NY,Bronx County,Census Tract 59.02,35620,2186,6161.055
36005006000,NY,Bronx County,Census Tract 60,35620,1295.999961,3386.091
36005006100,NY,Bronx County,Census Tract 61,35620,5139.000159,5787.002
36005006200,NY,Bronx County,Census Tract 62,35620,8342.000231,2981.326
36005006300,NY,Bronx County,Census Tract 63,35620,4368.79498,3987.71
36005006400,NY,Bronx County,Census Tract 64,35620,3480.999974,4332.02
36005006500,NY,Bronx County,Census Tract 65,35620,4584.000042,2713.647
36005006700,NY,Bronx County,Census Tract 67,35620,9121.000068,2574.535
36005006800,NY,Bronx County,Census Tract 68,35620,2338.000004,4347.045
36005006900,NY,Bronx County,Census Tract 69,35620,10423.00018,2541.961
36005007000,NY,Bronx County,Census Tract 70,35620,3420.000029,4075.679
36005007100,NY,Bronx County,Census Tract 71,35620,4876.000075,2534.788
36005007200,NY,Bronx County,Census Tract 72,35620,4818.999971,4615.773
36005007300,NY,Bronx County,Census Tract 73,35620,5281.000106,2830.454
36005007400,NY,Bronx County,Census Tract 74,35620,2188.999959,4679.466
36005007500,NY,Bronx County,Census Tract 75,35620,12513.99987,2749.052
36005007600,NY,Bronx County,Census Tract 76,35620,4087.000027,3814.51
36005007700,NY,Bronx County,Census Tract 77,35620,3277.999889,2364.6
36005007800,NY,Bronx County,Census Tract 78,35620,5340.999986,4282.047
36005007900,NY,Bronx County,Census Tract 79,35620,8830.999901,2710.21
36005008300,NY,Bronx County,Census Tract 83,35620,12131.00008,2536.862
36005008400,NY,Bronx County,Census Tract 84,35620,727.8627528,3926.682
36005008500,NY,Bronx County,Census Tract 85,35620,7770.540012,2426.413
36005008600,NY,Bronx County,Census Tract 86,35620,5096.999981,3804.665
36005008700,NY,Bronx County,Census Tract 87,35620,15144.45987,3620.067
36005008900,NY,Bronx County,Census Tract 89,35620,5462.07352,2688.277
36005009000,NY,Bronx County,Census Tract 90,35620,3204.496917,3693.124
36005009200,NY,Bronx County,Census Tract 92,35620,4442.999961,4006.989
36005009300,NY,Bronx County,Census Tract 93,35620,6738.295203,2750.067
36005009600,NY,Bronx County,Census Tract 96,35620,1557.000004,3439.551
36005009800,NY,Bronx County,Census Tract 98,35620,3907.999967,4188.912
36005011000,NY,Bronx County,Census Tract 110,35620,19.86071253,4717.007
36005011502,NY,Bronx County,Census Tract 115.02,35620,6335.999959,2801.184
36005011700,NY,Bronx County,Census Tract 117,35620,1746.704701,3899.541
36005011800,NY,Bronx County,Census Tract 118,35620,4949.647273,4146.21
36005011900,NY,Bronx County,Census Tract 119,35620,9573.926019,2802.035
36005012101,NY,Bronx County,Census Tract 121.01,35620,7074.999914,2745.037
36005012102,NY,Bronx County,Census Tract 121.02,35620,3078.999943,2548.553
36005012300,NY,Bronx County,Census Tract 123,35620,7010.640221,2573.83
36005012500,NY,Bronx County,Census Tract 125,35620,7335.000052,2521.096
36005012701,NY,Bronx County,Census Tract 127.01,35620,5508.999938,2432.907
36005012901,NY,Bronx County,Census Tract 129.01,35620,6281.999871,2474.748
36005013000,NY,Bronx County,Census Tract 130,35620,966.9999766,4665.469
36005013100,NY,Bronx County,Census Tract 131,35620,9742,2438.385
36005013200,NY,Bronx County,Census Tract 132,35620,6389.35267,4476.441
36005013300,NY,Bronx County,Census Tract 133,35620,9286.999918,2814.698
36005013500,NY,Bronx County,Census Tract 135,35620,5788.999904,2707.697
36005013800,NY,Bronx County,Census Tract 138,35620,3541.000015,4569.536
36005014100,NY,Bronx County,Census Tract 141,35620,6091.389186,2615.185
36005014300,NY,Bronx County,Census Tract 143,35620,2077.610763,2869.852
36005014400,NY,Bronx County,Census Tract 144,35620,5474.674968,2972.604
36005014500,NY,Bronx County,Census Tract 145,35620,6963.999909,3045.344
36005014701,NY,Bronx County,Census Tract 147.01,35620,8285.28867,2688.641
36005014702,NY,Bronx County,Census Tract 147.02,35620,7729.711054,2688.641
36005014900,NY,Bronx County,Census Tract 149,35620,6535.000006,3035.559
36005015100,NY,Bronx County,Census Tract 151,35620,8394.000063,2705.125
36005015200,NY,Bronx County,Census Tract 152,35620,2523.88309,4217.465
36005015300,NY,Bronx County,Census Tract 153,35620,12965.99993,2329.316
36005015500,NY,Bronx County,Census Tract 155,35620,6790.00019,2464.247
36005015700,NY,Bronx County,Census Tract 157,35620,9875.359988,2468.681
36005015800,NY,Bronx County,Census Tract 158,35620,865.9999871,4525.133
36005015900,NY,Bronx County,Census Tract 159,35620,6247.000033,1848.577
36005016000,NY,Bronx County,Census Tract 160,35620,4229.00009,4269.968
36005016100,NY,Bronx County,Census Tract 161,35620,11794.00011,2991.683
36005016200,NY,Bronx County,Census Tract 162,35620,1940.999949,4241.739
36005016400,NY,Bronx County,Census Tract 164,35620,1480.000011,4142.312
36005016500,NY,Bronx County,Census Tract 165,35620,6130.7953,2204.525
36005016600,NY,Bronx County,Census Tract 166,35620,2021.116927,4717.346
36005016700,NY,Bronx County,Census Tract 167,35620,5379.541407,2316.158
36005016900,NY,Bronx County,Census Tract 169,35620,4275.571991,2517.189
36005017300,NY,Bronx County,Census Tract 173,35620,4984.999968,3007.256
36005017500,NY,Bronx County,Census Tract 175,35620,7419.025239,2972.973
36005017701,NY,Bronx County,Census Tract 177.01,35620,5612.186982,3285.643
36005017702,NY,Bronx County,Census Tract 177.02,35620,5911.673867,3285.643
36005017901,NY,Bronx County,Census Tract 179.01,35620,5683.767206,3669.753
36005017902,NY,Bronx County,Census Tract 179.02,35620,4021.232867,3669.753
36005018101,NY,Bronx County,Census Tract 181.01,35620,3107.567171,3896.291
36005018102,NY,Bronx County,Census Tract 181.02,35620,5823.432779,3896.291
36005018301,NY,Bronx County,Census Tract 183.01,35620,4488.65144,4823.611
36005018302,NY,Bronx County,Census Tract 183.02,35620,3620.348563,4823.611
36005018400,NY,Bronx County,Census Tract 184,35620,4203.000004,4302.85
36005018500,NY,Bronx County,Census Tract 185,35620,10456.0001,2527.795
36005018900,NY,Bronx County,Census Tract 189,35620,8306.875157,4050.703
36005019300,NY,Bronx County,Census Tract 193,35620,6726.1249,3515.227
36005019400,NY,Bronx County,Census Tract 194,35620,2061.999951,4369.46
36005019500,NY,Bronx County,Census Tract 195,35620,6884.000071,4587.978
36005019700,NY,Bronx County,Census Tract 197,35620,4907.855837,3997.841
36005019900,NY,Bronx County,Census Tract 199,35620,7428.000083,3838.362
36005020000,NY,Bronx County,Census Tract 200,35620,3888.109357,4275.3
36005020100,NY,Bronx County,Census Tract 201,35620,4713.368466,3878.745
36005020200,NY,Bronx County,Census Tract 202,35620,1617.999988,4188.05
36005020400,NY,Bronx County,Census Tract 204,35620,2735.00002,4114.928
36005020501,NY,Bronx County,Census Tract 205.01,35620,5585.494028,3963.367
36005020502,NY,Bronx County,Census Tract 205.02,35620,3503.909238,3963.516
36005020601,NY,Bronx County,Census Tract 206.01,35620,1911.000001,4145.142
36005020900,NY,Bronx County,Census Tract 209,35620,4298.482022,3804.343
36005021001,NY,Bronx County,Census Tract 210.01,35620,6881.669337,5484.723
36005021002,NY,Bronx County,Census Tract 210.02,35620,8542.795652,5484.723
36005021100,NY,Bronx County,Census Tract 211,35620,5344.99992,3607.156
36005021200,NY,Bronx County,Census Tract 212,35620,5419.090144,5432.753
36005021301,NY,Bronx County,Census Tract 213.01,35620,1757.854453,3624.989
36005021302,NY,Bronx County,Census Tract 213.02,35620,5934.145458,3708.884
36005021501,NY,Bronx County,Census Tract 215.01,35620,5135.000115,3429.476
36005021502,NY,Bronx County,Census Tract 215.02,35620,6260.000093,4199.21
36005021601,NY,Bronx County,Census Tract 216.01,35620,3962.99993,4290.405
36005021602,NY,Bronx County,Census Tract 216.02,35620,4897.534906,5495.109
36005021700,NY,Bronx County,Census Tract 217,35620,6091.42555,3680.526
36005021800,NY,Bronx County,Census Tract 218,35620,4892.000033,4335.891
36005021900,NY,Bronx County,Census Tract 219,35620,1201.233332,3730.591
36005022000,NY,Bronx County,Census Tract 220,35620,1571.99998,3298.763
36005022101,NY,Bronx County,Census Tract 221.01,35620,2429.516195,3697.889
36005022102,NY,Bronx County,Census Tract 221.02,35620,3785.627929,3697.889
36005022200,NY,Bronx County,Census Tract 222,35620,2387.909673,4165.643
36005022300,NY,Bronx County,Census Tract 223,35620,4553.319519,3838.801
36005022401,NY,Bronx County,Census Tract 224.01,35620,2249.999966,4662.977
36005022403,NY,Bronx County,Census Tract 224.03,35620,2878.898043,4696.464
36005022404,NY,Bronx County,Census Tract 224.04,35620,3559.102053,4696.463
36005022500,NY,Bronx County,Census Tract 225,35620,6885.00004,4044.831
36005022701,NY,Bronx County,Census Tract 227.01,35620,5950.126767,4230.772
36005022702,NY,Bronx County,Census Tract 227.02,35620,1675.41265,4575.382
36005022703,NY,Bronx County,Census Tract 227.03,35620,801.4445491,4573.439
36005022800,NY,Bronx County,Census Tract 228,35620,5565.731285,4529.18
36005022901,NY,Bronx County,Census Tract 229.01,35620,4875.736446,4485.6
36005022902,NY,Bronx County,Census Tract 229.02,35620,3618.818908,3732.215
36005023000,NY,Bronx County,Census Tract 230,35620,2371.268688,3705.775
36005023100,NY,Bronx County,Census Tract 231,35620,2338.292384,3275.222
36005023200,NY,Bronx County,Census Tract 232,35620,2455.999991,4026.514
36005023301,NY,Bronx County,Census Tract 233.01,35620,4535.999966,4028.875
36005023302,NY,Bronx County,Census Tract 233.02,35620,2717,4214.31
36005023501,NY,Bronx County,Census Tract 235.01,35620,2930.999999,4156.122
36005023502,NY,Bronx County,Census Tract 235.02,35620,3612.999987,3989.094
36005023600,NY,Bronx County,Census Tract 236,35620,1785.99996,3622.46
36005023702,NY,Bronx County,Census Tract 237.02,35620,931.9999792,3188.973
36005023703,NY,Bronx County,Census Tract 237.03,35620,3612.070925,4361.121
36005023704,NY,Bronx County,Census Tract 237.04,35620,2804.929129,4361.121
36005023800,NY,Bronx County,Census Tract 238,35620,1991,3851.682
36005023900,NY,Bronx County,Census Tract 239,35620,6973.000097,3933.932
